Title,Link,Type,Module
"INQ000214235_0021 - Report from Audit Wales, titled procuring and supplying PPE for the covid-19 pandemic, dated 01/04/2021.",https://covid19.public-inquiry.uk/documents/inq000214235_0021-minutes-of-the-cobr-novel-coronavirus-m03-meeting-chaired-by-matt-hancock-mp-secretary-of-state-for-health-and-social-care-regarding-covid-19-situation-update-dated-05-02/,Type:Evidence,Module:Module 2B
"INQ000215171_0001-0002 - Minutes of the COVID 19 - Core Group Meeting, regarding covid-19 update, dated 11/03/2020.",https://covid19.public-inquiry.uk/documents/inq000215171_0001-0002-minutes-of-the-covid-19-core-group-meeting-regarding-covid-19-update-dated-11-03-2020/,Type:Evidence,Module:Module 2B
"INQ000056218_0008 - Minutes of the COBR COVID-19 (M)(20)(7) meeting, Chaired by Matt Hancock MP (Secretary of State for Health and Social Care), regarding Covid-19, dated 04/03/2020.",https://covid19.public-inquiry.uk/documents/inq000056218_0008-minutes-of-the-cobr-covid-19-m207-meeting-chaired-by-matt-hancock-mp-secretary-of-state-for-health-and-social-care-regarding-covid-19-dated-04-03-2020/,Type:Evidence,Module:Module 2B
"INQ000312305_0002 - Paper from Hi He (Guangzhou Medical University), Peng Wu (World Health Organization Collaboration Centre for Infectious Disease Epidemiology and Control and University of Hong Kong) et al., titled Temporal dynamics in viral shedding and transmissibility of COVID-19, undated",https://covid19.public-inquiry.uk/documents/inq000312305_0002-paper-from-hi-he-guangzhou-medical-university-peng-wu-world-health-organization-collaboration-centre-for-infectious-disease-epidemiology-and-control-and-university-of-hong-kong/,Type:Evidence,Module:Module 2B
"INQ000312930_0001  - Briefing from Wales Technical Advisory Cell regarding COVID-19, dated 23/03/2020.",https://covid19.public-inquiry.uk/documents/inq000312930_0001-briefing-from-wales-technical-advisory-cell-regarding-covid-19-dated-23-03-2020/,Type:Evidence,Module:Module 2B
"INQ000228579_0003- 0010 - Paper from Technical Advisory Group titled statement regarding NPIs in the pre-christmas period, dated 02/12/2020.",https://covid19.public-inquiry.uk/documents/inq000228579_0003-0010-paper-from-technical-advisory-group-titled-statement-regarding-npis-in-the-pre-christmas-period-dated-02-12-2020/,Type:Evidence,Module:Module 2B
"INQ000129852_0001 & 0006 - Minutes of the Welsh Government Cabinet meeting, Chaired by Mark Drakeford MS (First Minister of Wales), regarding Covid 19, dated 25/02/2020.",https://covid19.public-inquiry.uk/documents/inq000129852_0001-0006-minutes-of-the-welsh-government-cabinet-meeting-chaired-by-mark-drakeford-ms-first-minister-of-wales-regarding-covid-19-dated-25-02-2020/,Type:Evidence,Module:Module 2B
"INQ000349300 - Email chain between Vaughan Gething (former Minister for Health and Social Services & Cabinet Secretary) to PS Minister for Health and Social Services, and others regarding Council leaders follow up, dated between 03/04/2020 and 07/04/2020",https://covid19.public-inquiry.uk/documents/inq000349300-email-chain-between-vaughan-gething-former-minister-for-health-and-social-services-cabinet-secretary-to-ps-minister-for-health-and-social-services-and-others-regarding-council-lead/,Type:Evidence,Module:Module 2B
"INQ000391237 - Witness Statement of Vaughan Gething, Minister for the Economy and the former Minister for Health and Social Services, dated 03/01/2024.",https://covid19.public-inquiry.uk/documents/inq000391237-witness-statement-of-vaughan-gething-minister-for-the-economy-and-the-former-minister-for-health-and-social-services-dated-03-01-2024/,Type:Evidence,Module:Module 2B
"INQ000145553 - Ministerial Advice for decision by First Minister titled review of the requirements and restrictions imposed by the Health Protection (Coronavirus Restrictions) (Wales) Regulations 2020, dated 14/04/2020.",https://covid19.public-inquiry.uk/documents/inq000145553-ministerial-advice-for-decision-by-first-minister-titled-review-of-the-requirements-and-restrictions-imposed-by-the-health-protection-coronavirus-restrictions-wales-regulations-2020/,Type:Evidence,Module:Module 2B
"INQ000336319_0002 - Email from Carys Evans (Office of the First Minister, Welsh Government) to Andrew Goodall (Director General for Health & Social Services, Welsh Government), Reg Kilpatrick (Director of Local Government Directorate, Welsh Goverbnment), Rob Orford (Chief Scientific Adviser for Health, Welsh Government) and colleagues, regarding coronavirus: actions agreed at FM/MHSS meeting on 22 March, dated 22/03/2020.",https://covid19.public-inquiry.uk/documents/inq000336319_0002-email-from-carys-evans-office-of-the-first-minister-welsh-government-to-andrew-goodall-director-general-for-health-social-services-welsh-government-reg-kilpatrick-directo/,Type:Evidence,Module:Module 2B
"INQ000215454_0001 - Email between Lee Waters (Deputy Minister for Climate Change) to Toby Mason (Head of Strategic Communications), Clare Jenkins (Special Advisor), Fliss Bennee (Co-Chair Technical Advisory Group), and others regarding press conference following 9am call, dated 09/06/2020.",https://covid19.public-inquiry.uk/documents/inq000215454_0001-email-between-lee-waters-deputy-minister-for-climate-change-to-toby-mason-head-of-strategic-communications-clare-jenkins-special-advisor-fliss-bennee-co-chair-technical-ad/,Type:Evidence,Module:Module 2B
"INQ000056209_0006 - Presentation regarding covid-19 intervention measures, dated 12/03/2020.",https://covid19.public-inquiry.uk/documents/inq000056209_0006-presentation-regarding-covid-19-intervention-measures-dated-12-03-2020/,Type:Evidence,Module:Module 2B
"INQ000048803_0002 - Minutes of the Welsh Government Cabinet meeting, Chaired by Mark Drakeford MS, regarding reponse to COVID-19, dated 19/12/2020.",https://covid19.public-inquiry.uk/documents/inq000048803_0002-minutes-of-the-welsh-government-cabinet-meeting-chaired-by-mark-drakeford-ms-regarding-reponse-to-covid-19-dated-19-12-2020/,Type:Evidence,Module:Module 2B
"INQ000180757 - Diagram from Welsh Government Health & Social Services Group (Health Emergency Planning Unit) & NHS Wales Emergency Planning Groups, regarding current reporting structures, dated September 2018.",https://covid19.public-inquiry.uk/documents/inq000180757-diagram-from-welsh-government-health-social-services-group-health-emergency-planning-unit-nhs-wales-emergency-planning-groups-regarding-current-reporting-structures-dated-septem-2/,Type:Evidence,Module:Module 2B
"INQ000420999 - Email chain between the Senior Private Secretary to the First Minister of Wales, Christopher Morgan (Head of Cabinet Secretariat, Welsh Government) and colleagues, regarding publication of Cabinet minutes, between 09/04/2020 and 14/04/2020.",https://covid19.public-inquiry.uk/documents/inq000420999-email-chain-between-the-senior-private-secretary-to-the-first-minister-of-wales-christopher-morgan-head-of-cabinet-secretariat-welsh-government-and-colleagues-regarding-publication/,Type:Evidence,Module:Module 2B
"INQ000319413_0003 - Witness Statement of Christopher William Morgan (Head of Cabinet Secretariat, Welsh Government), dated 18/10/2023.",https://covid19.public-inquiry.uk/documents/inq000319413_0003-witness-statement-of-christopher-william-morgan-head-of-cabinet-secretariat-welsh-government-dated-18-10-2023/,Type:Evidence,Module:Module 2B
"INQ000066060 - Chronology of meetings attended by Andrew Goodall (Director General for Health & Social Services) between January and March 2020, undated.",https://covid19.public-inquiry.uk/documents/inq000066060-chronology-of-meetings-attended-by-andrew-goodall-director-general-for-health-social-services-between-january-and-march-2020-undated/,Type:Evidence,Module:Module 2B
"INQ000048789_0002- 0003 - Minutes of the Welsh Government Cabinet meeting, Chaired by Vaughan Gething (Minister for Economy), regarding covid-19 situation update, dated 04/03/2020.",https://covid19.public-inquiry.uk/documents/inq000048789_0002-0003-minutes-of-the-welsh-government-cabinet-meeting-chaired-by-vaughan-gething-minister-for-economy-regarding-covid-19-situation-update-dated-04-03-2020/,Type:Evidence,Module:Module 2B
"INQ000187304 - Witness statement of Vaughan Gething, Minister for the Economy and former Minister for Health and Social Services, Welsh Government, dated 19/04/2023.",https://covid19.public-inquiry.uk/documents/inq000187304-witness-statement-of-vaughan-gething-minister-for-the-economy-and-former-minister-for-health-and-social-services-welsh-government-dated-19-04-2023/,Type:Evidence,Module:Module 2B
"INQ000056215_0005 - Minutes of the COBR Novel Coronavirus Outbreak (M)(03) meeting, Chaired by Matt Hancock MP (Secretary of State for Health and Social Care), regarding covid-19 situation update, dated 05/02/2020.",https://covid19.public-inquiry.uk/documents/inq000056215_0005-minutes-of-the-cobr-novel-coronavirus-outbreak-m03-meeting-chaired-by-matt-hancock-mp-secretary-of-state-for-health-and-social-care-regarding-covid-19-situation-update-dat/,Type:Evidence,Module:Module 2B
"INQ000048796_0002 - 0004 - Minutes of the Welsh Government Cabinet meeting, Chaired by Mark Drakeford MS, (First Minister of Wales), regarding COVID-19 further restrictions, dated 15/10/2020.",https://covid19.public-inquiry.uk/documents/inq000048796_0002-0004-minutes-of-the-welsh-government-cabinet-meeting-chaired-by-mark-drakeford-ms-first-minister-of-wales-regarding-covid-19-further-restrictions-dated-15-10-2020/,Type:Evidence,Module:Module 2B
"INQ000022511_0002 - 0004 - Minutes of the Welsh Government Cabinet meeting, Chaired by Mark Drakford MS, (First Minister of Wales), regarding management of COVID-19 through December, dated 27/11/2020.",https://covid19.public-inquiry.uk/documents/inq000022511_0002-0004-minutes-of-the-welsh-government-cabinet-meeting-chaired-by-mark-drakford-ms-first-minister-of-wales-regarding-management-of-covid-19-through-december-dated-27-11-2020/,Type:Evidence,Module:Module 2B
"INQ000224063_0002 - Journal article by Anne Kimball et al. titled asymptomatic and presymptomatic SARS-CoV-2 infections in residents of a long-term care skilled nursing facility — King County, Washington, March 2020  dated 3  April 2020.",https://covid19.public-inquiry.uk/documents/inq000224063_0002-journal-article-by-anne-kimball-et-al-titled-asymptomatic-and-presymptomatic-sars-cov-2-infections-in-residents-of-a-long-term-care-skilled-nursing-facility-king-county/,Type:Evidence,Module:Module 2B
"INQ000228507_0002 - Paper from Technical Advisory Cell titled summary of advice, dated 11/12/2020.",https://covid19.public-inquiry.uk/documents/inq000228507_0002-paper-from-technical-advisory-cell-titled-summary-of-advice-dated-11-12-2020/,Type:Evidence,Module:Module 2B
Extract of WhatsApp messages between Humza Yousaf and Jason Leitch,https://covid19.public-inquiry.uk/documents/extract-of-whatsapp-messages-between-humza-yousaf-and-jason-leitch/,Type:Evidence,Module:Module 2A
"Extact of WhatsApp messages between Nicola Sturgeon and Humza Yousaf 
 - Extract of WhatsApp messages between Nicola Sturgeon and Humza Yousaf",https://covid19.public-inquiry.uk/documents/extact-of-whatsapp-messages-between-nicola-sturgeon-and-humza-yousaf-extract-of-whatsapp-messages-between-nicola-sturgeon-and-humza-yousaf/,Type:Evidence,Module:Module 2A
INQ000334871 - Extract of WhatsApp messages between Humza Yousaf and Jeane Freeman,https://covid19.public-inquiry.uk/documents/inq000334871-extract-of-whatsapp-messages-between-humza-yousaf-and-jeane-freeman/,Type:Evidence,Module:Module 2A
INQ000334682 - Extract of WhatsApp messages between Humza Yousaf and John Swinney,https://covid19.public-inquiry.uk/documents/inq000334682-extract-of-whatsapp-messages-between-humza-yousaf-and-john-swinney/,Type:Evidence,Module:Module 2A
"INQ000360038 - News article from BBC News titled Covid in Scotland: 'Worry' over door-to-door carol singing, dated 30/11/2020.",https://covid19.public-inquiry.uk/documents/inq000360038-news-article-from-bbc-news-titled-covid-in-scotland-worry-over-door-to-door-carol-singing-dated-30-11-2020/,Type:Evidence,Module:Module 2A
"INQ000360233 - News article from the BBC titled Covid: Lanarkshire councils argue against Level 4 lockdown, dated 28/10/2020.",https://covid19.public-inquiry.uk/documents/inq000360233-news-article-from-the-bbc-titled-covid-lanarkshire-councils-argue-against-level-4-lockdown-dated-28-10-2020/,Type:Evidence,Module:Module 2A
"INQ000360163 - Article from BBC News titled Covid in Scotland: Stadiums 'could be full' by 10 August, dated 27/06/2021.",https://covid19.public-inquiry.uk/documents/inq000360163-article-from-bbc-news-titled-covid-in-scotland-stadiums-could-be-full-by-10-august-dated-27-06-2021/,Type:Evidence,Module:Module 2A
"INQ000360170 - News Article from BBC titled Covid in Scotland: Sturgeon to draw up 'three-tier' lockdown system, dated 12/10/2020. [Publicly Available]",https://covid19.public-inquiry.uk/documents/inq000360170-news-article-from-bbc-titled-covid-in-scotland-sturgeon-to-draw-up-three-tier-lockdown-system-dated-12-10-2020-publicly-available/,Type:Evidence,Module:Module 2A
